species,previous_name,notes,dissected,ID,Genus,SP,colletor,full_locality_in_label,country,state,locality,updated locality,are_coordinates_original,longitude,latitude,is_date_legible,day_start,month_start,year_start,day_end,month_end,year_end,collection,metadata_notes,sex,head_width,eyes_above,rotrum_width_base,rostrum_width_apex,rostrum_length,pronotum_length,pronotum_width,scutellum_length,scutellum_width,eyes_below,eye_height,eye_length,elytra_length,elytrum_width,prosternum_length,coxae_width,antennae_scape_length,antennae_scape_width,antennae_flagellum_1_length,antennae_flagellum_2_length,antennae_flagellum_3_length,antennae_flagellum_4_length,antennae_flagellum_5_length,antennae_flagellum_6_length,antennae_flagellum_7_length,antennae_flagellum_1_width,antennae_flagellum_2_width,antennae_flagellum_3_width,antennae_flagellum_4_width,antennae_flagellum_5_width,antennae_flagellum_6_width,antennae_flagellum_7_width,antennae_club_length,antennae_club_width,antennae_flagellum_total_length,antennae_flagellum_max_width,femur_length,femur_width,tibia_length,tibia_width
Anchylorhynchus_centrosquamatus [sp8],,NA,F,centrosquamatus_8,Anchylorhynchus,centrosquamatus,Luis Alberto Nuñez-Avellaneda,"Monterrey, Vereda Tigrana. Depto Casanare – Colômbia",Colombia,Casanare,"Monterrey, Vereda Tigrana",NA,T,-72.833333,4.916667,T,15,8,2008,NA,NA,NA,MZSP,,female,0.7649,0.1856,0.3113,0.4278,1.6479,0.9597,1.6637,0.1578,0.1827,NA,NA,NA,3.7202,1.3079,0.4214,0.3777,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Anchylorhynchus_centrosquamatus [sp8],,NA,F,centrosquamatus_9,Anchylorhynchus,centrosquamatus,Luis Alberto Nuñez-Avellaneda,"Monterrey, Vereda Tigrana. Depto Casanare – Colômbia",Colombia,Casanare,"Monterrey, Vereda Tigrana",NA,T,-72.833333,4.916667,T,15,8,2008,NA,NA,NA,MZSP,,female,0.8806,0.2330,0.3475,0.4817,1.8833,1.1806,1.9743,0.1946,0.1937,NA,NA,NA,4.4738,1.5643,0.4936,0.4463,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Anchylorhynchus_centrosquamatus [sp8],,NA,F,centrosquamatus_10,Anchylorhynchus,centrosquamatus,Luis Alberto Nuñez-Avellaneda,"Monterrey, Vereda Tigrana. Depto Casanare – Colômbia",Colombia,Casanare,"Monterrey, Vereda Tigrana",NA,T,-72.833333,4.916667,T,15,8,2008,NA,NA,NA,MZSP,,female,0.8904,0.2170,0.3774,0.4654,1.8465,1.1606,1.9280,0.1856,0.2286,NA,NA,NA,4.5543,1.5707,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Anchylorhynchus_luteobrunneus [sp9],,NA,T,luteobrunneus_1,Anchylorhynchus,luteobrunneus,Luis Alberto Nuñez-Avellaneda,"Sabanalarga, Vereda Piñal. Depto Casanare or Yopal, Corregimineto Morichal. Depto Casanare",Colombia,Casanare,"Sabanalarga, Vereda Piñal or Yopal, Corregimiento Morichal",NA,F,-72,5,NA,11,6,2008,10,8,2010,MZSP,temporary label removed before adding specimen data to database,male,0.8529,0.2093,0.4186,0.5016,1.6622,1.1806,1.6110,0.2076,0.1806,0.2894,0.5300,0.4162,3.5405,1.1156,0.4761,0.4047,1.3189,0.1288,0.2241,0.2956,0.1519,0.0831,0.1045,0.1060,NA,0.1001,0.0963,0.0892,0.0831,0.1055,0.1146,NA,0.4893,0.1895,0.9652,0.1146,1.6560,0.4298,1.4756,0.1767
Anchylorhynchus_luteobrunneus [sp9],,NA,F,luteobrunneus_2,Anchylorhynchus,luteobrunneus,Luis Alberto Nuñez-Avellaneda,"Sabanalarga, Vereda Piñal. Depto Casanare or Yopal, Corregimineto Morichal. Depto Casanare",Colombia,Casanare,"Sabanalarga, Vereda Piñal or Yopal, Corregimiento Morichal",NA,F,-72,5,NA,11,6,2008,10,8,2010,MZSP,temporary label removed before adding specimen data to database,male,0.7589,0.1922,0.3497,0.4529,1.4907,0.9591,1.3429,0.1917,0.1901,0.2715,0.4979,0.3697,3.0234,1.0432,0.3912,0.3455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Anchylorhynchus_luteobrunneus [sp9],,NA,F,luteobrunneus_3,Anchylorhynchus,luteobrunneus,Luis Alberto Nuñez-Avellaneda,"Sabanalarga, Vereda Piñal. Depto Casanare or Yopal, Corregimineto Morichal. Depto Casanare",Colombia,Casanare,"Sabanalarga, Vereda Piñal or Yopal, Corregimiento Morichal",NA,F,-72,5,NA,11,6,2008,10,8,2010,MZSP,temporary label removed before adding specimen data to database,male,0.8319,0.2327,0.4025,0.5000,1.5408,1.0787,1.5660,0.2077,0.1856,0.2695,0.5192,0.3934,3.3956,1.2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Anchylorhynchus_luteobrunneus [sp9],,NA,F,luteobrunneus_4,Anchylorhynchus,luteobrunneus,Luis Alberto Nuñez-Avellaneda,"Sabanalarga, Vereda Piñal. Depto Casanare or Yopal, Corregimineto Morichal. Depto Casanare",Colombia,Casanare,"Sabanalarga, Vereda Piñal or Yopal, Corregimiento Morichal",NA,F,-72,5,NA,11,6,2008,10,8,2010,MZSP,temporary label removed before adding specimen data to database,male,0.7358,0.1950,0.3711,0.4501,1.4111,0.9345,1.3909,0.1556,0.1635,NA,NA,NA,3.1841,1.0076,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Anchylorhynchus_luteobrunneus [sp9],,NA,F,luteobrunneus_5,Anchylorhynchus,luteobrunneus,Luis Alberto Nuñez-Avellaneda,"Sabanalarga, Vereda Piñal. Depto Casanare or Yopal, Corregimineto Morichal. Depto Casanare",Colombia,Casanare,"Sabanalarga, Vereda Piñal or Yopal, Corregimiento Morichal",NA,F,-72,5,NA,11,6,2008,10,8,2010,MZSP,temporary label removed before adding specimen data to database,male,0.7484,0.2075,0.3522,0.4277,1.3914,0.9310,1.3286,0.1846,0.1668,NA,NA,NA,2.9656,1.0229,0.4012,0.3302,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Anchylorhynchus_luteobrunneus [sp9],,NA,F,luteobrunneus_6,Anchylorhynchus,luteobrunneus,Luis Alberto Nuñez-Avellaneda,"Sabanalarga, Vereda Piñal. Depto Casanare or Yopal, Corregimineto Morichal. Depto Casanare",Colombia,Casanare,"Sabanalarga, Vereda Piñal or Yopal, Corregimiento Morichal",NA,F,-72,5,NA,11,6,2008,10,8,2010,MZSP,temporary label removed before adding specimen data to database,female,0.7968,0.2107,0.3995,0.4687,1.3991,0.9844,1.4377,0.1842,0.1646,0.2852,0.5361,0.3896,3.4093,1.1375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Anchylorhynchus_luteobrunneus [sp9],,NA,F,luteobrunneus_7,Anchylorhynchus,luteobrunneus,Luis Alberto Nuñez-Avellaneda,"Sabanalarga, Vereda Piñal. Depto Casanare or Yopal, Corregimineto Morichal. Depto Casanare",Colombia,Casanare,"Sabanalarga, Vereda Piñal or Yopal, Corregimiento Morichal",NA,F,-72,5,NA,11,6,2008,10,8,2010,MZSP,temporary label removed before adding specimen data to database,female,0.7768,0.2327,0.3994,0.4685,1.4326,0.9811,1.4314,0.1903,0.1684,NA,NA,NA,3.3207,1.0941,0.3593,0.3226,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Anchylorhynchus_luteobrunneus [sp9],,NA,F,luteobrunneus_8,Anchylorhynchus,luteobrunneus,Luis Alberto Nuñez-Avellaneda,"Sabanalarga, Vereda Piñal. Depto Casanare or Yopal, Corregimineto Morichal. Depto Casanare",Colombia,Casanare,"Sabanalarga, Vereda Piñal or Yopal, Corregimiento Morichal",NA,F,-72,5,NA,11,6,2008,10,8,2010,MZSP,temporary label removed before adding specimen data to database,female,0.7861,0.2076,0.3868,0.4783,1.4703,1.0157,1.4373,0.1976,0.1727,NA,0.5417,0.3882,3.4112,1.1857,0.3919,0.3403,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Anchylorhynchus_luteobrunneus [sp9],,NA,F,luteobrunneus_9,Anchylorhynchus,luteobrunneus,Luis Alberto Nuñez-Avellaneda,"Sabanalarga, Vereda Piñal. Depto Casanare or Yopal, Corregimineto Morichal. Depto Casanare",Colombia,Casanare,"Sabanalarga, Vereda Piñal or Yopal, Corregimiento Morichal",NA,F,-72,5,NA,11,6,2008,10,8,2010,MZSP,temporary label removed before adding specimen data to database,female,0.7799,0.2045,0.3838,0.4910,1.5537,1.0126,1.4528,0.2016,0.1826,NA,NA,NA,3.5787,1.1247,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Anchylorhynchus_luteobrunneus [sp9],,NA,F,luteobrunneus_10,Anchylorhynchus,luteobrunneus,Luis Alberto Nuñez-Avellaneda,"Sabanalarga, Vereda Piñal. Depto Casanare or Yopal, Corregimineto Morichal. Depto Casanare",Colombia,Casanare,"Sabanalarga, Vereda Piñal or Yopal, Corregimiento Morichal",NA,F,-72,5,T,11,6,2008,10,8,2010,MZSP,temporary label removed before adding specimen data to database,female,0.8234,0.2044,0.3994,0.5220,1.6528,1.0503,1.5724,0.2233,0.1903,0.3094,0.4424,0.3040,3.7374,1.2620,0.4431,0.3796,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Andranthobius_bondari,,NA,T,bondari_1,Andranthobius,bondari,Vera Benassi col.,Linhares -ES,Brazil,Espírito Santo,Linhares,NA,F,NA,NA,T,3,7,2008,NA,NA,NA,MZSP,,male,0.5830,0.1847,0.2413,0.2173,1.0029,1.1321,1.5694,0.0692,0.0944,0.1206,0.2685,0.2781,2.3159,0.8753,0.8403,0.2240,0.5919,0.0720,0.1678,0.1036,0.0537,0.0499,0.0494,0.0525,0.0591,0.0637,0.0446,0.0420,0.0486,0.0537,0.0562,0.0770,0.2509,0.1317,0.5360,0.0770,0.9159,0.3230,0.8311,0.0986
Andranthobius_bondari,,NA,F,bondari_2,Andranthobius,bondari,Vera Benassi col.,Linhares -ES,Brazil,Espírito Santo,Linhares,NA,F,NA,NA,T,3,7,2008,NA,NA,NA,MZSP,,female,0.5352,0.1484,0.2085,0.1985,1.1194,0.8693,1.0628,0.0528,0.0792,NA,0.2136,0.2425,1.9042,0.6574,0.5904,0.1797,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Andranthobius_bondari,,NA,F,bondari_3,Andranthobius,bondari,Vera Benassi col.,Linhares -ES,Brazil,Espírito Santo,Linhares,NA,F,NA,NA,T,3,7,2008,NA,NA,NA,MZSP,,female,0.5452,0.1508,0.2062,0.2086,1.1951,0.9097,1.1584,0.0653,0.0704,0.1546,0.2387,0.2656,2.0020,0.7504,0.5884,0.2331,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Andranthobius_bondari,,NA,F,bondari_4,Andranthobius,bondari,Vera Benassi col.,Linhares -ES,Brazil,Espírito Santo,Linhares,NA,F,NA,NA,T,3,7,2008,NA,NA,NA,MZSP,,male,0.5427,0.1507,0.2111,0.1986,0.9552,1.0728,1.3241,0.0842,0.0930,0.1495,0.2312,0.2857,2.0961,0.7759,0.7424,0.2331,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Andranthobius_bondari,,NA,F,bondari_5,Andranthobius,bondari,Vera Benassi col.,Linhares -ES,Brazil,Espírito Santo,Linhares,NA,F,NA,NA,T,3,7,2008,NA,NA,NA,MZSP,,male,0.5445,0.1876,0.2258,0.2156,2.2019,1.1636,1.4025,0.0693,0.0865,0.1688,0.2485,0.2759,2.2095,0.8174,0.7575,0.2073,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Andranthobius_bondari,,NA,F,bondari_6,Andranthobius,bondari,Vera Benassi col.,Linhares -ES,Brazil,Espírito Santo,Linhares,NA,F,NA,NA,T,3,7,2008,NA,NA,NA,MZSP,,female,0.5478,0.1608,0.2111,0.2085,2.1489,0.9315,1.1194,0.0628,0.0729,0.1595,0.2237,0.2475,1.9995,0.7176,0.5627,0.2301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Celetes_binotatus,,NA,T,binotatus_1,Celetes,binotatus,Halik,"Santana, São Paulo",Brazil,São Paulo,"São Paulo, Santana",NA,F,-46.62639,-23.50417,T,NA,1,1958,NA,NA,NA,MZSP,,male,1.1112,0.3112,0.4755,0.4603,2.1480,1.8243,2.0198,0.1363,0.1503,0.4028,0.7018,0.4452,4.5685,1.2487,1.0746,0.6665,3.8293,0.4312,0.7721,0.6756,0.4972,0.4379,0.4418,0.4088,0.4294,0.2809,0.2582,0.2476,0.2608,0.2719,0.3057,0.3325,1.3299,0.4808,3.6628,0.3325,2.1194,0.7049,1.8000,0.2371
Celetes_binotatus,,NA,F,binotatus_2,Celetes,binotatus,Halik,"Santana, São Paulo",Brazil,São Paulo,"São Paulo, Santana",NA,F,-46.62639,-23.50417,T,NA,1,1958,NA,NA,NA,MZSP,,male,1.0281,0.3082,0.4190,0.4473,2.3826,1.6979,1.8875,0.0948,0.1126,0.3615,NA,NA,4.1750,1.0741,0.9598,0.6516,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Celetes_binotatus,,NA,F,binotatus_3,Celetes,binotatus,Halik,"Santana, São Paulo",Brazil,São Paulo,"São Paulo, Santana",NA,F,-46.62639,-23.50417,T,NA,1,1958,NA,NA,NA,MZSP,,male,1.1224,0.3242,0.4898,0.4858,2.3531,1.9190,2.0908,0.1303,0.1421,0.3634,0.7400,0.4577,4.6168,1.1973,1.0698,0.6966,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Celetes_binotatus,,NA,F,binotatus_4,Celetes,binotatus,Halik,"Santana, São Paulo",Brazil,São Paulo,"São Paulo, Santana",NA,F,-46.62639,-23.50417,T,NA,1,1958,NA,NA,NA,MZSP,,female,1.0710,0.2688,0.3122,0.3674,2.6737,1.4695,1.7693,0.1858,0.1345,0.3554,NA,NA,4.1929,1.1253,0.8411,0.5726,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Celetes_binotatus,,NA,F,binotatus_5,Celetes,binotatus,Halik,"Santana, São Paulo",Brazil,São Paulo,"São Paulo, Santana",NA,F,-46.62639,-23.50417,T,NA,1,1958,NA,NA,NA,MZSP,,female,1.0259,0.2793,0.2420,0.3714,2.2871,1.3093,1.6952,0.0948,0.1501,0.3377,0.6338,0.3816,3.9554,1.0895,0.8491,0.5473,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Celetes_binotatus,,NA,F,binotatus_6,Celetes,binotatus,Halik,"Santana, São Paulo",Brazil,São Paulo,"São Paulo, Santana",NA,F,-46.62639,-23.50417,T,NA,1,1958,NA,NA,NA,MZSP,,female,0.9245,0.2438,0.2706,0.2940,2.4152,1.6347,2.0111,0.1641,0.1362,0.4662,0.7189,0.4184,4.7013,1.2022,0.8798,0.6343,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Celetes_langei,,NA,T,langei_1,Celetes,langei,Dirings,"Rio Vermelho, Santa Catarina",Brazil,Santa Catarina,Rio Vermelho,NA,F,-48.3667,-27.45,T,NA,2,1949,NA,NA,NA,MZSP,,male,0.9009,0.2569,0.3522,0.3478,2.3875,1.5758,1.5817,0.1068,0.1346,0.3575,0.5732,0.3632,3.5666,0.8602,0.8839,0.5602,2.1037,0.2131,0.6706,0.4061,0.2821,0.2659,0.2451,0.2735,0.2455,0.1864,0.1656,0.1766,0.2091,0.1664,0.1897,0.1904,0.8414,0.3881,2.3888,0.2091,1.9598,0.5995,1.7484,0.1988
Celetes_langei,,NA,F,langei_2,Celetes,langei,Dirings,"Rio Vermelho, Santa Catarina",Brazil,Santa Catarina,Rio Vermelho,NA,F,-48.3667,-27.45,T,NA,2,1949,NA,NA,NA,MZSP,,male,0.7689,0.2245,0.2764,0.2654,2.4006,1.7456,1.7025,0.1185,0.1387,0.3794,0.5468,0.3962,3.8915,0.9703,1.0178,0.6669,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Celetes_langei,,NA,F,langei_3,Celetes,langei,Dirings,"Rio Vermelho, Santa Catarina",Brazil,Santa Catarina,Rio Vermelho,NA,F,-48.3667,-27.45,T,NA,2,1949,NA,NA,NA,MZSP,,male,0.9837,0.2726,0.3436,0.3633,2.4185,1.8188,1.7474,0.1027,0.1185,0.3927,0.6241,0.4067,3.9170,0.9349,0.9434,0.6090,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Celetes_langei,,NA,F,langei_4,Celetes,langei,Dirings,"Rio Vermelho, Santa Catarina",Brazil,Santa Catarina,Rio Vermelho,NA,F,-48.3667,-27.45,T,NA,2,1949,NA,NA,NA,MZSP,,female,0.9085,0.2254,0.2331,0.2806,2.4655,1.2205,1.3900,0.0849,0.1244,0.3560,0.5083,0.3430,3.3699,0.8994,0.5888,0.4497,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Celetes_langei,,NA,F,langei_5,Celetes,langei,Dirings,"Rio Vermelho, Santa Catarina",Brazil,Santa Catarina,Rio Vermelho,NA,F,-48.3667,-27.45,T,NA,2,1949,NA,NA,NA,MZSP,,female,0.8694,0.2093,0.2488,0.2725,0.9007,1.2439,1.3268,0.0732,0.1148,0.3317,0.5091,0.3512,3.4149,0.8520,0.5878,0.4497,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Celetes_langei,,NA,F,langei_6,Celetes,langei,Dirings,"Rio Vermelho, Santa Catarina",Brazil,Santa Catarina,Rio Vermelho,NA,F,-48.3667,-27.45,T,NA,2,1949,NA,NA,NA,MZSP,,female,0.9477,0.2409,0.2571,0.2646,0.9594,1.2951,1.4770,0.0869,0.0989,0.3199,0.5055,0.3475,3.5737,0.9513,0.6316,0.4734,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Elaeidobius_kamerunicus,,NA,F,kamerunicus_1,Elaeidobius,kamerunicus,J. Inácio L. Moura col.,"Una – BA, Ceplac – Estação Lemos Maia",Brazil,Bahia,"Una, Ceplac - Estação Lemos Maia",NA,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,MZSP,,male,0.5351,0.2036,0.2176,0.2117,0.9208,0.8473,1.1709,0.0619,0.0968,0.2246,0.2469,0.1576,2.2587,0.6259,0.4731,0.2315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Elaeidobius_kamerunicus,,NA,T,kamerunicus_2,Elaeidobius,kamerunicus,J. Inácio L. Moura col.,"Una – BA, Ceplac – Estação Lemos Maia",Brazil,Bahia,"Una, Ceplac - Estação Lemos Maia",NA,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,MZSP,,male,0.5453,0.1937,0.2312,0.2161,1.2261,0.9020,1.2488,0.0402,0.1005,0.2226,0.2515,0.1657,2.5050,0.7277,0.5677,0.2724,0.0787,0.1554,0.1570,0.0818,0.0325,0.0376,0.0358,0.0428,0.0534,0.0628,0.0417,0.0418,0.0487,0.0512,0.0619,0.0821,0.2039,0.1189,0.4409,0.0821,0.7911,0.2376,0.6073,0.1027
Elaeidobius_kamerunicus,,NA,F,kamerunicus_3,Elaeidobius,kamerunicus,J. Inácio L. Moura col.,"Una – BA, Ceplac – Estação Lemos Maia",Brazil,Bahia,"Una, Ceplac - Estação Lemos Maia",NA,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,MZSP,,male,0.5150,0.2056,0.2265,0.2157,1.3155,0.7914,1.1310,0.0565,0.0992,0.2056,0.2593,0.1706,2.2438,0.5807,0.5253,0.2516,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Elaeidobius_kamerunicus,,NA,F,kamerunicus_4,Elaeidobius,kamerunicus,J. Inácio L. Moura col.,"Una – BA, Ceplac – Estação Lemos Maia",Brazil,Bahia,"Una, Ceplac - Estação Lemos Maia",NA,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,MZSP,,female,0.5390,0.1757,0.1617,0.1996,1.2490,0.7366,0.9941,0.0359,0.0878,0.1830,0.2231,0.1705,1.8656,0.5802,0.4963,0.2395,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Elaeidobius_kamerunicus,,NA,F,kamerunicus_5,Elaeidobius,kamerunicus,J. Inácio L. Moura col.,"Una – BA, Ceplac – Estação Lemos Maia",Brazil,Bahia,"Una, Ceplac - Estação Lemos Maia",NA,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,MZSP,,female,0.5210,0.1776,0.1597,0.2076,0.8177,0.6986,0.9702,0.0369,0.0798,0.1657,0.2354,0.1584,1.9131,0.5649,0.5064,0.2397,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Elaeidobius_kamerunicus,,NA,F,kamerunicus_6,Elaeidobius,kamerunicus,J. Inácio L. Moura col.,"Una – BA, Ceplac – Estação Lemos Maia",Brazil,Bahia,"Una, Ceplac - Estação Lemos Maia",NA,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,MZSP,,female,0.5608,0.1843,0.1751,0.2050,0.7411,0.5809,0.8324,0.0349,0.0750,0.2001,0.2427,0.1875,2.0550,0.5981,0.5038,0.2266,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Elaeidobius_subvittatus,,NA,T,subvittatus_1,Elaeidobius,subvittatus,J. Inácio L. Moura col.,"Una – BA, Ceplac – Estação Lemos Maia",Brazil,Bahia,"Una, Ceplac - Estação Lemos Maia",NA,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,MZSP,,male,0.4288,0.1623,0.1724,0.1622,0.6825,0.7363,0.9442,0.0504,0.0661,0.1487,0.1922,0.1383,1.4717,0.5214,0.4027,0.1686,0.3856,0.0535,0.1179,0.0548,0.0350,0.0336,0.0382,0.0411,0.0411,0.0453,0.0326,0.0321,0.0331,0.0282,0.0345,0.0408,0.1772,0.0732,0.3617,0.0453,0.5535,0.1751,0.4517,0.0770
Elaeidobius_subvittatus,,NA,F,subvittatus_2,Elaeidobius,subvittatus,J. Inácio L. Moura col.,"Una – BA, Ceplac – Estação Lemos Maia",Brazil,Bahia,"Una, Ceplac - Estação Lemos Maia",NA,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,MZSP,,male,0.3886,0.1495,0.1589,0.1558,0.8949,0.6230,0.8307,0.0393,0.0480,0.1291,0.1907,0.1452,1.3027,0.4497,0.4182,0.1593,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Elaeidobius_subvittatus,,NA,F,subvittatus_3,Elaeidobius,subvittatus,J. Inácio L. Moura col.,"Una – BA, Ceplac – Estação Lemos Maia",Brazil,Bahia,"Una, Ceplac - Estação Lemos Maia",NA,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,MZSP,,male,0.3752,0.1377,0.1432,0.1510,0.9050,0.5743,0.7332,0.0409,0.0464,0.1102,0.1743,0.1236,1.2872,0.4261,0.3838,0.1641,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Elaeidobius_subvittatus,,NA,F,subvittatus_4,Elaeidobius,subvittatus,J. Inácio L. Moura col.,"Una – BA, Ceplac – Estação Lemos Maia",Brazil,Bahia,"Una, Ceplac - Estação Lemos Maia",NA,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,MZSP,,female,0.4578,0.1432,0.1558,0.1637,0.7951,0.6466,0.8653,0.0378,0.0574,0.1337,0.1984,0.1390,1.4439,0.5145,0.4214,0.1918,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Elaeidobius_subvittatus,,NA,F,subvittatus_5,Elaeidobius,subvittatus,J. Inácio L. Moura col.,"Una – BA, Ceplac – Estação Lemos Maia",Brazil,Bahia,"Una, Ceplac - Estação Lemos Maia",NA,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,MZSP,,female,0.4349,0.1386,0.1482,0.1560,NA,0.6419,0.8653,0.0520,0.0401,0.1433,0.2099,0.1464,1.4717,0.4748,0.4026,0.1884,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Elaeidobius_subvittatus,,NA,F,subvittatus_6,Elaeidobius,subvittatus,J. Inácio L. Moura col.,"Una – BA, Ceplac – Estação Lemos Maia",Brazil,Bahia,"Una, Ceplac - Estação Lemos Maia",NA,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,MZSP,,female,0.3965,0.1306,0.1290,0.1479,NA,0.5554,0.7725,0.0378,0.0567,0.1164,0.1919,0.1259,1.3022,0.4434,0.3428,0.1686,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
